hour,day_of_week,month,is_weekend,is_rush_hour,weather,temperature,precipitation,road_construction,accident,traffic_volume,speed,congestion_level,travel_time
11,0,11,0,0,Clear,17.3,0.0,0,0,424,72.0,0,8.3
12,0,11,0,0,Rain,32.7,0.09,1,0,466,44.2,1,13.6
13,0,11,0,0,Rain,14.8,0.56,0,0,502,24.2,2,24.8
14,0,11,0,0,Snow,15.5,0.04,0,0,380,47.9,1,12.5
15,0,11,0,0,Cloudy,11.4,0.0,0,0,554,71.9,0,8.4
16,0,11,0,0,Snow,26.1,0.35,0,0,415,33.0,2,18.2
17,0,11,0,1,Cloudy,16.8,0.0,0,0,1061,10.0,3,60.0
18,0,11,0,1,Clear,22.6,0.0,1,0,793,46.0,1,13.0
19,0,11,0,1,Clear,15.7,0.0,1,0,1118,30.4,2,19.7
20,0,11,0,0,Clear,34.6,0.0,1,0,545,51.9,0,11.6
21,0,11,0,0,Cloudy,26.7,0.0,0,0,487,71.3,0,8.4
22,0,11,0,0,Rain,22.2,1.0,0,0,359,34.5,2,17.4
23,0,11,0,0,Fog,8.8,0.0,0,0,563,57.9,0,10.4
0,1,11,0,0,Snow,7.7,0.19,0,0,294,64.5,0,9.3
1,1,11,0,0,Cloudy,8.6,0.0,0,0,563,59.7,0,10.0
2,1,11,0,0,Snow,19.3,0.14,0,0,407,56.1,0,10.7
3,1,11,0,0,Cloudy,27.5,0.0,0,0,493,58.5,0,10.3
4,1,11,0,0,Rain,8.4,0.96,0,0,367,34.3,2,17.5
5,1,11,0,0,Cloudy,31.1,0.0,0,0,507,53.0,0,11.3
6,1,11,0,0,Rain,23.3,0.81,0,0,325,36.3,1,16.5
7,1,11,0,1,Cloudy,21.5,0.0,0,0,1010,36.1,1,16.6
8,1,11,0,1,Rain,18.4,1.28,0,0,809,10.0,3,60.0
9,1,11,0,1,Cloudy,17.2,0.0,0,0,873,37.0,1,16.2
10,1,11,0,0,Snow,11.9,0.2,0,0,344,57.7,0,10.4
11,1,11,0,0,Rain,11.0,0.61,0,0,446,65.9,0,9.1
12,1,11,0,0,Fog,16.5,0.0,1,0,533,65.5,0,9.2
13,1,11,0,0,Snow,11.3,0.13,0,1,142,11.7,3,51.3
14,1,11,0,0,Fog,30.0,0.0,0,0,464,43.3,1,13.9
15,1,11,0,0,Rain,19.9,2.04,0,0,348,52.3,0,11.5
16,1,11,0,0,Snow,21.1,0.95,0,0,295,50.1,0,12.0
17,1,11,0,1,Fog,12.0,0.0,0,0,1146,10.0,3,60.0
18,1,11,0,1,Fog,24.5,0.0,0,0,1013,10.0,3,60.0
19,1,11,0,1,Clear,23.2,0.0,0,0,905,23.6,2,25.4
20,1,11,0,0,Cloudy,20.1,0.0,0,0,503,61.3,0,9.8
21,1,11,0,0,Cloudy,20.6,0.0,0,0,445,58.5,0,10.3
22,1,11,0,0,Fog,22.6,0.0,0,0,505,61.5,0,9.8
23,1,11,0,0,Clear,26.2,0.0,0,0,456,58.3,0,10.3
0,2,11,0,0,Fog,16.9,0.0,0,0,500,42.0,1,14.3
1,2,11,0,0,Rain,26.1,0.9,0,0,326,56.1,0,10.7
2,2,11,0,0,Fog,14.4,0.0,0,0,430,48.0,1,12.5
3,2,11,0,0,Rain,17.4,0.35,0,0,497,50.8,0,11.8
4,2,11,0,0,Rain,30.6,0.35,0,0,365,54.5,0,11.0
5,2,11,0,0,Cloudy,14.1,0.0,0,0,517,58.4,0,10.3
6,2,11,0,0,Clear,13.1,0.0,0,0,474,53.5,0,11.2
7,2,11,0,1,Rain,19.9,0.02,0,0,715,27.8,2,21.6
8,2,11,0,1,Snow,-4.2,0.07,0,0,914,10.0,3,60.0
9,2,11,0,1,Fog,26.3,0.0,0,0,977,29.1,2,20.6
10,2,11,0,0,Clear,20.0,0.0,0,0,443,59.2,0,10.1
11,2,11,0,0,Fog,29.9,0.0,0,0,443,29.6,2,20.2
12,2,11,0,0,Rain,38.1,0.25,0,0,439,52.5,0,11.4
13,2,11,0,0,Clear,29.3,0.0,0,0,512,73.1,0,8.2
14,2,11,0,0,Cloudy,0.0,0.0,0,0,491,76.4,0,7.8
15,2,11,0,0,Clear,29.6,0.0,0,0,566,59.9,0,10.0
16,2,11,0,0,Fog,14.6,0.0,0,0,449,36.0,1,16.7
17,2,11,0,1,Clear,28.1,0.0,1,0,1098,15.3,3,39.1
18,2,11,0,1,Clear,25.1,0.0,0,0,1087,31.6,2,19.0
19,2,11,0,1,Clear,29.5,0.0,0,0,1003,24.7,2,24.3
20,2,11,0,0,Clear,3.3,0.0,0,0,507,66.0,0,9.1
21,2,11,0,0,Clear,6.9,0.0,0,0,479,60.1,0,10.0
22,2,11,0,0,Fog,22.3,0.0,0,0,486,28.3,2,21.2
23,2,11,0,0,Cloudy,19.5,0.0,0,0,417,57.7,0,10.4
0,3,11,0,0,Rain,15.6,1.76,0,0,371,39.4,1,15.2
1,3,11,0,0,Cloudy,27.9,0.0,0,0,552,57.4,0,10.5
2,3,11,0,0,Clear,29.2,0.0,0,0,403,36.4,1,16.5
3,3,11,0,0,Clear,28.3,0.0,0,0,479,82.0,0,7.3
4,3,11,0,0,Snow,19.1,0.43,0,0,361,33.9,2,17.7
5,3,11,0,0,Rain,36.4,0.67,0,0,460,46.2,1,13.0
6,3,11,0,0,Clear,2.5,0.0,0,0,537,55.4,0,10.8
7,3,11,0,1,Clear,10.0,0.0,1,0,833,26.8,2,22.4
8,3,11,0,1,Fog,20.6,0.0,0,0,1009,10.0,3,60.0
9,3,11,0,1,Clear,27.7,0.0,0,0,751,52.3,0,11.5
10,3,11,0,0,Rain,24.7,2.53,0,0,292,56.1,0,10.7
11,3,11,0,0,Rain,-0.8,0.2,0,0,292,69.7,0,8.6
12,3,11,0,0,Cloudy,41.2,0.0,0,0,521,59.0,0,10.2
13,3,11,0,0,Cloudy,17.8,0.0,0,0,415,57.1,0,10.5
14,3,11,0,0,Cloudy,15.4,0.0,0,0,468,63.9,0,9.4
15,3,11,0,0,Snow,21.3,0.18,0,0,404,59.7,0,10.1
16,3,11,0,0,Rain,19.5,1.53,0,0,462,70.8,0,8.5
17,3,11,0,1,Rain,-4.4,0.82,0,0,1054,10.0,3,60.0
18,3,11,0,1,Rain,33.6,1.48,1,0,842,10.2,3,58.7
19,3,11,0,1,Cloudy,18.8,0.0,0,0,1075,14.9,3,40.3
20,3,11,0,0,Clear,21.3,0.0,0,0,505,68.4,0,8.8
21,3,11,0,0,Rain,29.7,1.67,0,0,376,57.9,0,10.4
22,3,11,0,0,Snow,18.4,0.41,0,0,386,30.8,2,19.5
23,3,11,0,0,Clear,30.8,0.0,0,0,486,54.0,0,11.1
0,4,11,0,0,Clear,24.4,0.0,0,0,516,57.8,0,10.4
1,4,11,0,0,Fog,27.4,0.0,0,0,437,34.7,2,17.3
2,4,11,0,0,Cloudy,35.0,0.0,0,0,444,45.2,1,13.3
3,4,11,0,0,Snow,16.7,0.01,0,0,343,39.6,1,15.2
4,4,11,0,0,Cloudy,2.6,0.0,0,0,482,80.6,0,7.4
5,4,11,0,0,Rain,26.6,1.26,0,0,356,46.9,1,12.8
6,4,11,0,0,Clear,13.0,0.0,0,0,421,64.4,0,9.3
7,4,11,0,1,Fog,12.4,0.0,0,0,811,10.0,3,60.0
8,4,11,0,1,Clear,8.6,0.0,0,0,1026,18.6,3,32.2
9,4,11,0,1,Clear,6.9,0.0,0,0,1198,17.4,3,34.4
10,4,11,0,0,Fog,27.8,0.0,0,0,517,47.6,1,12.6
11,4,11,0,0,Fog,9.5,0.0,0,0,541,54.7,0,11.0
12,4,11,0,0,Cloudy,16.6,0.0,0,0,498,51.9,0,11.6
13,4,11,0,0,Snow,16.7,0.28,0,0,409,38.9,1,15.4
14,4,11,0,0,Rain,17.1,0.36,0,0,401,55.5,0,10.8
15,4,11,0,0,Clear,26.1,0.0,0,0,500,71.4,0,8.4
16,4,11,0,0,Clear,19.0,0.0,0,0,520,50.0,1,12.0
17,4,11,0,1,Cloudy,25.9,0.0,0,0,873,19.9,3,30.2
18,4,11,0,1,Fog,5.7,0.0,0,0,964,10.0,3,60.0
19,4,11,0,1,Fog,26.0,0.0,0,0,1131,10.0,3,60.0
20,4,11,0,0,Snow,4.4,0.52,0,0,377,41.5,1,14.5
21,4,11,0,0,Rain,10.5,0.2,0,0,395,54.6,0,11.0
22,4,11,0,0,Snow,20.5,2.22,0,0,332,36.6,1,16.4
23,4,11,0,0,Snow,14.8,0.24,0,0,372,23.9,2,25.1
0,5,11,1,0,Snow,12.7,0.24,0,0,310,18.8,3,31.9
1,5,11,1,0,Clear,13.0,0.0,0,0,387,54.4,0,11.0
2,5,11,1,0,Clear,24.0,0.0,0,0,274,66.4,0,9.0
3,5,11,1,0,Snow,16.5,0.28,0,0,145,29.4,2,20.4
4,5,11,1,0,Cloudy,0.5,0.0,0,0,260,50.9,0,11.8
5,5,11,1,0,Rain,19.0,0.73,0,0,167,49.4,1,12.1
6,5,11,1,0,Snow,28.0,0.09,0,0,100,43.4,1,13.8
7,5,11,1,1,Fog,31.2,0.0,0,0,682,20.4,2,29.4
8,5,11,1,1,Cloudy,27.3,0.0,0,0,950,15.0,3,40.0
9,5,11,1,1,Cloudy,10.5,0.0,0,0,802,29.9,2,20.1
10,5,11,1,0,Fog,23.4,0.0,0,0,251,60.5,0,9.9
11,5,11,1,0,Cloudy,26.8,0.0,0,0,328,49.0,1,12.3
12,5,11,1,0,Cloudy,13.5,0.0,0,0,400,65.5,0,9.2
13,5,11,1,0,Clear,9.5,0.0,0,0,292,58.3,0,10.3
14,5,11,1,0,Snow,29.2,0.1,0,0,202,43.8,1,13.7
15,5,11,1,0,Snow,20.5,0.49,0,0,100,32.3,2,18.6
16,5,11,1,0,Rain,1.5,0.1,0,0,114,55.8,0,10.7
17,5,11,1,1,Rain,17.4,1.03,0,0,626,41.2,1,14.6
18,5,11,1,1,Cloudy,19.7,0.0,0,0,1043,10.0,3,60.0
19,5,11,1,1,Clear,6.5,0.0,0,0,760,10.0,3,60.0
20,5,11,1,0,Rain,12.5,1.13,0,0,413,61.6,0,9.7
21,5,11,1,0,Fog,2.3,0.0,0,0,344,32.8,2,18.3
22,5,11,1,0,Rain,14.7,0.49,0,0,253,51.2,0,11.7
23,5,11,1,0,Rain,24.9,0.1,0,0,315,48.7,1,12.3
0,6,11,1,0,Fog,33.1,0.0,0,0,173,46.1,1,13.0
1,6,11,1,0,Fog,35.4,0.0,0,0,187,63.5,0,9.4
2,6,11,1,0,Cloudy,39.7,0.0,0,0,329,54.7,0,11.0
3,6,11,1,0,Rain,12.3,0.53,0,0,196,74.6,0,8.0
4,6,11,1,0,Snow,19.1,1.07,0,0,216,40.2,1,14.9
5,6,11,1,0,Cloudy,31.2,0.0,0,0,334,49.8,1,12.0
6,6,11,1,0,Fog,9.6,0.0,0,0,353,60.6,0,9.9
7,6,11,1,1,Rain,8.7,0.04,0,0,648,43.9,1,13.7
8,6,11,1,1,Fog,21.9,0.0,0,0,964,10.0,3,60.0
9,6,11,1,1,Fog,11.7,0.0,1,0,912,10.0,3,60.0
10,6,11,1,0,Rain,18.8,0.2,0,0,213,53.4,0,11.2
11,6,11,1,0,Rain,2.3,0.33,0,0,118,47.6,1,12.6
12,6,11,1,0,Fog,19.1,0.0,0,0,327,47.3,1,12.7
13,6,11,1,0,Fog,24.2,0.0,0,0,331,44.8,1,13.4
14,6,11,1,0,Fog,23.2,0.0,0,0,367,33.8,2,17.7
15,6,11,1,0,Cloudy,20.6,0.0,0,0,339,61.8,0,9.7
16,6,11,1,0,Snow,9.2,0.33,0,0,100,38.8,1,15.5
17,6,11,1,1,Fog,7.9,0.0,0,0,867,10.0,3,60.0
18,6,11,1,1,Fog,21.1,0.0,0,0,1008,13.7,3,43.7
19,6,11,1,1,Fog,23.7,0.0,1,0,833,10.0,3,60.0
20,6,11,1,0,Clear,10.7,0.0,0,0,284,67.0,0,9.0
21,6,11,1,0,Cloudy,21.1,0.0,0,0,310,54.7,0,11.0
22,6,11,1,0,Fog,19.4,0.0,0,0,398,27.2,2,22.1
23,6,11,1,0,Rain,14.4,1.11,0,0,218,59.1,0,10.2
0,0,11,0,0,Fog,19.5,0.0,0,0,476,50.9,0,11.8
1,0,11,0,0,Rain,17.2,0.25,0,0,415,39.6,1,15.2
2,0,11,0,0,Cloudy,25.0,0.0,0,0,456,60.9,0,9.9
3,0,11,0,0,Cloudy,11.9,0.0,0,0,470,63.0,0,9.5
4,0,11,0,0,Fog,22.3,0.0,0,0,479,41.3,1,14.5
5,0,11,0,0,Rain,5.5,1.88,0,0,457,51.3,0,11.7
6,0,11,0,0,Cloudy,23.3,0.0,0,0,550,52.4,0,11.4
7,0,11,0,1,Fog,33.1,0.0,0,0,1029,10.0,3,60.0
8,0,11,0,1,Snow,21.7,0.22,0,0,733,45.5,1,13.2
9,0,11,0,1,Snow,40.6,0.39,0,0,1030,10.0,3,60.0
10,0,11,0,0,Cloudy,14.2,0.0,0,0,549,56.8,0,10.6
11,0,11,0,0,Fog,-9.4,0.0,0,0,519,57.9,0,10.4
12,0,11,0,0,Snow,25.1,0.31,0,0,424,36.7,1,16.4
13,0,11,0,0,Clear,36.2,0.0,0,0,528,63.5,0,9.4
14,0,11,0,0,Fog,18.9,0.0,0,0,549,48.1,1,12.5
15,0,11,0,0,Clear,10.7,0.0,0,0,452,64.2,0,9.3
16,0,11,0,0,Fog,10.9,0.0,0,0,497,60.6,0,9.9
17,0,11,0,1,Cloudy,23.0,0.0,0,0,826,38.1,1,15.7
18,0,11,0,1,Clear,25.5,0.0,0,0,918,10.0,3,60.0
19,0,11,0,1,Rain,23.3,0.57,1,0,901,10.0,3,60.0
20,0,11,0,0,Fog,11.5,0.0,0,0,406,63.0,0,9.5
21,0,11,0,0,Snow,22.1,0.72,0,0,372,30.1,2,19.9
22,0,11,0,0,Fog,26.7,0.0,0,0,469,42.8,1,14.0
23,0,11,0,0,Fog,28.1,0.0,0,0,588,46.4,1,12.9
0,1,11,0,0,Rain,21.3,0.62,0,0,368,55.2,0,10.9
1,1,11,0,0,Rain,15.6,0.3,0,0,360,46.5,1,12.9
2,1,11,0,0,Clear,24.2,0.0,0,0,496,47.9,1,12.5
3,1,11,0,0,Clear,38.2,0.0,1,0,469,69.3,0,8.7
4,1,11,0,0,Snow,28.4,0.25,0,0,355,50.5,0,11.9
5,1,11,0,0,Fog,30.7,0.0,0,0,545,41.0,1,14.6
6,1,11,0,0,Cloudy,36.3,0.0,0,0,465,80.1,0,7.5
7,1,11,0,1,Fog,21.2,0.0,0,0,1073,10.0,3,60.0
8,1,11,0,1,Clear,15.7,0.0,0,0,722,43.4,1,13.8
9,1,11,0,1,Cloudy,22.5,0.0,0,0,1133,23.2,2,25.9
10,1,11,0,0,Cloudy,33.4,0.0,0,0,504,59.1,0,10.2
11,1,11,0,0,Cloudy,17.1,0.0,0,0,458,63.7,0,9.4
12,1,11,0,0,Snow,22.1,1.53,0,0,358,44.9,1,13.4
13,1,11,0,0,Cloudy,1.6,0.0,0,0,543,57.8,0,10.4
14,1,11,0,0,Fog,21.2,0.0,0,0,463,35.9,1,16.7
15,1,11,0,0,Clear,35.0,0.0,0,0,411,49.5,1,12.1
16,1,11,0,0,Snow,34.8,0.86,0,0,405,66.3,0,9.0
17,1,11,0,1,Cloudy,13.7,0.0,0,0,856,30.0,2,20.0
18,1,11,0,1,Clear,6.6,0.0,0,0,1094,10.0,3,60.0
19,1,11,0,1,Snow,9.4,0.09,0,0,1213,10.0,3,60.0
20,1,11,0,0,Fog,14.6,0.0,0,0,502,32.0,2,18.7
21,1,11,0,0,Cloudy,10.3,0.0,0,0,507,55.1,0,10.9
22,1,11,0,0,Rain,9.6,1.26,0,0,395,39.8,1,15.1
23,1,11,0,0,Cloudy,26.9,0.0,0,0,352,50.0,1,12.0
0,2,11,0,0,Clear,30.7,0.0,0,0,474,58.0,0,10.3
1,2,11,0,0,Cloudy,10.8,0.0,1,0,446,35.0,1,17.1
2,2,11,0,0,Clear,16.4,0.0,0,0,523,62.5,0,9.6
3,2,11,0,0,Cloudy,11.7,0.0,0,0,429,56.3,0,10.7
4,2,11,0,0,Clear,6.7,0.0,0,0,462,61.3,0,9.8
5,2,11,0,0,Clear,11.3,0.0,0,1,277,21.5,2,27.9
6,2,11,0,0,Clear,14.0,0.0,0,0,542,66.9,0,9.0
7,2,11,0,1,Clear,25.2,0.0,0,0,984,10.0,3,60.0
8,2,11,0,1,Fog,27.9,0.0,0,0,988,10.0,3,60.0
9,2,11,0,1,Clear,25.8,0.0,0,0,845,20.0,2,29.9
10,2,11,0,0,Clear,20.7,0.0,0,0,424,54.2,0,11.1
11,2,11,0,0,Snow,40.8,0.42,0,0,436,15.7,3,38.3
12,2,11,0,0,Snow,20.0,0.15,0,0,428,32.5,2,18.4
13,2,11,0,0,Clear,31.9,0.0,0,0,467,57.2,0,10.5
14,2,11,0,0,Rain,22.5,0.24,1,0,390,45.5,1,13.2
15,2,11,0,0,Cloudy,30.9,0.0,0,0,552,50.3,0,11.9
16,2,11,0,0,Clear,32.2,0.0,0,0,525,49.6,1,12.1
17,2,11,0,1,Snow,24.5,0.55,0,0,875,10.0,3,60.0
18,2,11,0,1,Cloudy,17.8,0.0,0,0,1199,10.0,3,60.0
19,2,11,0,1,Fog,32.9,0.0,0,0,1142,10.0,3,60.0
20,2,11,0,0,Cloudy,4.2,0.0,0,0,583,71.8,0,8.4
21,2,11,0,0,Clear,16.0,0.0,0,0,546,57.9,0,10.4
22,2,11,0,0,Snow,14.0,0.94,0,0,359,44.3,1,13.5
23,2,11,0,0,Snow,22.4,0.03,0,0,381,39.0,1,15.4
0,3,11,0,0,Cloudy,20.6,0.0,0,0,580,82.8,0,7.2
1,3,11,0,0,Fog,8.0,0.0,0,0,523,55.1,0,10.9
2,3,11,0,0,Rain,25.3,0.6,0,0,413,49.6,1,12.1
3,3,11,0,0,Fog,44.9,0.0,0,0,422,52.6,0,11.4
4,3,11,0,0,Fog,8.3,0.0,0,0,544,25.2,2,23.8
5,3,11,0,0,Cloudy,6.7,0.0,1,0,468,62.7,0,9.6
6,3,11,0,0,Fog,14.0,0.0,1,0,471,47.2,1,12.7
7,3,11,0,1,Snow,17.6,0.47,0,0,974,10.0,3,60.0
8,3,11,0,1,Snow,13.4,1.6,0,0,723,36.9,1,16.3
9,3,11,0,1,Rain,10.3,1.22,0,0,776,36.0,1,16.7
10,3,11,0,0,Rain,35.1,0.65,0,0,502,47.6,1,12.6
11,3,11,0,0,Rain,24.3,0.21,0,1,100,38.6,1,15.5
12,3,11,0,0,Cloudy,14.7,0.0,0,0,522,63.8,0,9.4
13,3,11,0,0,Cloudy,16.3,0.0,0,0,574,75.9,0,7.9
14,3,11,0,0,Fog,46.7,0.0,0,0,460,47.1,1,12.7
15,3,11,0,0,Clear,20.9,0.0,1,0,466,53.3,0,11.2
16,3,11,0,0,Clear,21.7,0.0,0,0,477,50.2,0,12.0
17,3,11,0,1,Snow,21.2,0.23,0,0,981,10.0,3,60.0
18,3,11,0,1,Rain,21.2,0.0,0,0,809,10.0,3,60.0
19,3,11,0,1,Rain,38.1,2.56,0,0,886,13.4,3,44.9
20,3,11,0,0,Cloudy,26.2,0.0,0,0,546,61.9,0,9.7
21,3,11,0,0,Snow,3.8,0.41,0,0,322,47.0,1,12.8
22,3,11,0,0,Snow,12.7,0.01,1,0,356,49.5,1,12.1
23,3,11,0,0,Fog,25.5,0.0,0,0,534,58.7,0,10.2
0,4,11,0,0,Clear,35.0,0.0,0,0,459,69.7,0,8.6
1,4,11,0,0,Cloudy,16.2,0.0,0,0,493,49.1,1,12.2
2,4,11,0,0,Snow,3.1,0.64,0,0,412,50.9,0,11.8
3,4,11,0,0,Snow,15.5,0.1,0,0,425,23.1,2,25.9
4,4,11,0,0,Rain,12.8,0.94,0,0,404,63.0,0,9.5
5,4,11,0,0,Clear,22.7,0.0,0,0,507,70.9,0,8.5
6,4,11,0,0,Snow,18.7,0.12,0,0,422,42.5,1,14.1
7,4,11,0,1,Fog,24.6,0.0,0,0,977,10.0,3,60.0
8,4,11,0,1,Fog,17.7,0.0,0,0,1055,10.0,3,60.0
9,4,11,0,1,Snow,31.7,0.35,0,0,1101,10.0,3,60.0
10,4,11,0,0,Rain,35.2,0.08,0,0,392,55.3,0,10.8
11,4,11,0,0,Rain,16.8,1.44,0,0,383,51.1,0,11.7
12,4,11,0,0,Cloudy,11.5,0.0,0,0,462,59.6,0,10.1
13,4,11,0,0,Cloudy,3.9,0.0,0,0,450,62.2,0,9.6
14,4,11,0,0,Rain,22.7,0.45,0,0,490,53.2,0,11.3
15,4,11,0,0,Snow,23.7,0.14,0,0,517,82.2,0,7.3
16,4,11,0,0,Fog,27.4,0.0,0,0,450,66.0,0,9.1
17,4,11,0,1,Fog,15.7,0.0,0,0,1068,10.0,3,60.0
18,4,11,0,1,Clear,21.9,0.0,0,0,1134,24.0,2,25.0
19,4,11,0,1,Clear,18.2,0.0,0,0,1132,15.9,3,37.7
20,4,11,0,0,Clear,18.9,0.0,0,0,425,51.7,0,11.6
21,4,11,0,0,Fog,27.1,0.0,0,0,515,31.8,2,18.8
22,4,11,0,0,Snow,20.4,0.59,0,0,413,49.5,1,12.1
23,4,11,0,0,Snow,23.1,1.86,0,0,275,50.1,0,12.0
0,5,11,1,0,Clear,22.2,0.0,0,0,220,61.6,0,9.7
1,5,11,1,0,Fog,34.5,0.0,0,0,376,35.8,1,16.8
2,5,11,1,0,Fog,11.5,0.0,0,0,317,42.3,1,14.2
3,5,11,1,0,Fog,22.8,0.0,0,0,312,44.4,1,13.5
4,5,11,1,0,Cloudy,28.9,0.0,0,0,207,77.5,0,7.7
5,5,11,1,0,Rain,33.0,0.09,0,0,214,43.0,1,14.0
6,5,11,1,0,Clear,23.6,0.0,0,0,263,71.5,0,8.4
7,5,11,1,1,Fog,16.5,0.0,0,0,960,10.0,3,60.0
8,5,11,1,1,Rain,11.4,0.22,0,0,891,15.4,3,38.9
9,5,11,1,1,Rain,31.3,0.77,0,0,669,46.3,1,13.0
10,5,11,1,0,Rain,25.2,0.73,0,0,301,52.2,0,11.5
11,5,11,1,0,Clear,19.8,0.0,0,0,202,33.4,2,18.0
12,5,11,1,0,Rain,25.6,0.08,0,1,238,11.6,3,51.8
13,5,11,1,0,Clear,10.5,0.0,0,0,245,53.3,0,11.2
14,5,11,1,0,Fog,10.9,0.0,0,0,345,49.9,1,12.0
15,5,11,1,0,Fog,32.5,0.0,0,0,331,27.7,2,21.6
16,5,11,1,0,Clear,21.5,0.0,0,0,376,65.3,0,9.2
17,5,11,1,1,Fog,52.2,0.0,0,0,930,10.0,3,60.0
18,5,11,1,1,Cloudy,-1.6,0.0,0,0,861,27.7,2,21.7
19,5,11,1,1,Fog,15.9,0.0,0,0,752,24.3,2,24.7
20,5,11,1,0,Rain,18.2,0.01,0,0,262,50.3,0,11.9
21,5,11,1,0,Snow,13.5,0.03,0,0,100,53.8,0,11.1
22,5,11,1,0,Fog,21.8,0.0,0,0,375,32.7,2,18.3
23,5,11,1,0,Cloudy,22.4,0.0,0,0,357,59.4,0,10.1
0,6,11,1,0,Snow,8.2,0.63,0,0,229,49.7,1,12.1
1,6,11,1,0,Snow,32.4,0.79,0,0,193,59.4,0,10.1
2,6,11,1,0,Rain,10.7,0.76,0,0,246,38.1,1,15.7
3,6,11,1,0,Snow,28.1,0.99,0,0,100,74.3,0,8.1
4,6,11,1,0,Clear,19.6,0.0,0,1,100,30.9,2,19.4
5,6,11,1,0,Cloudy,22.4,0.0,0,0,252,59.8,0,10.0
6,6,11,1,0,Fog,23.8,0.0,0,0,456,49.0,1,12.2
7,6,11,1,1,Rain,20.4,1.58,0,0,700,41.9,1,14.3
8,6,11,1,1,Clear,19.0,0.0,0,0,686,38.8,1,15.4
9,6,11,1,1,Rain,6.5,0.12,0,0,919,39.6,1,15.1
10,6,11,1,0,Clear,24.7,0.0,0,0,323,46.4,1,12.9
11,6,11,1,0,Rain,7.8,0.01,0,0,212,45.3,1,13.2
12,6,11,1,0,Rain,9.3,2.22,0,0,285,40.4,1,14.9
13,6,11,1,0,Rain,11.4,0.04,0,0,299,57.4,0,10.5
14,6,11,1,0,Clear,18.5,0.0,0,0,246,28.9,2,20.7
15,6,11,1,0,Cloudy,15.5,0.0,0,0,402,64.5,0,9.3
16,6,11,1,0,Rain,9.3,0.8,0,0,158,39.7,1,15.1
17,6,11,1,1,Fog,10.3,0.0,1,0,468,20.1,2,29.9
18,6,11,1,1,Rain,21.9,1.72,0,0,707,12.0,3,50.1
19,6,11,1,1,Clear,23.7,0.0,0,0,870,32.4,2,18.5
20,6,11,1,0,Cloudy,9.5,0.0,1,0,239,62.1,0,9.7
21,6,11,1,0,Cloudy,18.1,0.0,0,0,314,62.4,0,9.6
22,6,11,1,0,Rain,25.7,1.89,0,0,100,57.1,0,10.5
23,6,11,1,0,Rain,8.2,0.09,0,0,243,45.2,1,13.3
0,0,11,0,0,Clear,24.5,0.0,0,0,546,55.3,0,10.9
1,0,11,0,0,Snow,13.8,1.21,0,0,454,41.3,1,14.5
2,0,11,0,0,Fog,22.7,0.0,0,0,493,36.9,1,16.3
3,0,11,0,0,Snow,25.0,0.12,0,0,480,30.7,2,19.6
4,0,11,0,0,Cloudy,27.8,0.0,0,0,410,66.6,0,9.0
5,0,11,0,0,Rain,46.9,0.59,0,0,398,57.8,0,10.4
6,0,11,0,0,Rain,17.7,0.5,0,0,367,56.5,0,10.6
7,0,11,0,1,Rain,40.3,0.58,0,0,738,24.6,2,24.4
8,0,11,0,1,Clear,8.1,0.0,0,0,1217,10.0,3,60.0
9,0,11,0,1,Fog,-10.6,0.0,0,0,1151,10.0,3,60.0
10,0,11,0,0,Cloudy,14.2,0.0,0,0,584,47.9,1,12.5
11,0,11,0,0,Cloudy,31.4,0.0,0,0,471,46.8,1,12.8
12,0,11,0,0,Clear,37.1,0.0,0,0,546,69.2,0,8.7
13,0,11,0,0,Snow,23.7,0.12,0,0,322,41.7,1,14.4
14,0,11,0,0,Fog,42.3,0.0,0,0,564,41.0,1,14.6
15,0,11,0,0,Rain,6.8,0.88,0,0,386,33.6,2,17.8
16,0,11,0,0,Rain,20.1,0.65,0,0,398,44.2,1,13.6
17,0,11,0,1,Fog,25.2,0.0,0,0,1202,10.0,3,60.0
18,0,11,0,1,Snow,10.6,0.88,0,0,767,33.5,2,17.9
19,0,11,0,1,Rain,18.6,2.84,0,0,922,29.2,2,20.5
20,0,11,0,0,Rain,13.5,0.43,0,0,352,41.1,1,14.6
21,0,11,0,0,Clear,7.1,0.0,0,0,481,79.3,0,7.6
22,0,11,0,0,Snow,14.2,0.08,0,0,482,51.3,0,11.7
23,0,11,0,0,Snow,19.5,0.81,0,0,362,23.2,2,25.9
0,1,11,0,0,Cloudy,11.4,0.0,0,0,456,41.0,1,14.6
1,1,11,0,0,Clear,35.1,0.0,0,0,511,53.1,0,11.3
2,1,11,0,0,Cloudy,22.2,0.0,0,0,458,33.3,2,18.0
3,1,11,0,0,Clear,49.6,0.0,1,0,509,54.1,0,11.1
4,1,11,0,0,Clear,0.7,0.0,0,0,425,76.5,0,7.8
5,1,11,0,0,Rain,35.0,0.01,0,0,379,40.2,1,14.9
6,1,11,0,0,Snow,27.7,0.71,0,0,503,44.5,1,13.5
7,1,11,0,1,Fog,24.5,0.0,0,0,809,10.0,3,60.0
8,1,11,0,1,Clear,14.9,0.0,0,0,1047,10.0,3,60.0
9,1,11,0,1,Rain,18.2,1.23,0,0,830,10.0,3,60.0
10,1,11,0,0,Fog,9.3,0.0,0,0,540,43.4,1,13.8
11,1,11,0,0,Fog,25.3,0.0,0,0,439,58.0,0,10.3
